,city,date,product,prodcode,quantity,weight_lb,price_usd
148,Atlanta,Jan 12,Cucumber,4062,292,11.163760750694202,2.901398241124116
149,Atlanta,Jan 12,Lychee,4309,243,18.306955457571895,1.3743468154105358
150,Atlanta,Jan 12,Apricot,3302,108,4.274711752589792,2.8141342648421417
151,Atlanta,Jan 12,Mushroom,4650,457,9.385949027212337,1.2023612152668648
152,Atlanta,Jan 12,Corn,4078,409,6.90707325488329,2.2750599656254056
153,Atlanta,Jan 12,Apricot,3302,339,8.983077982673422,1.140053471561987
154,Atlanta,Jan 12,Apple (Gala),4134,107,6.91782669601962,1.2829593181493693
155,Atlanta,Jan 12,Lemon,4958,402,16.240609054313975,2.4633193086599934
156,Atlanta,Jan 12,Avocado,4225,349,17.22470764680766,2.623321017378476
157,Atlanta,Jan 12,Apple (Gala),4134,181,5.575187969207764,0.601592187548522
158,Atlanta,Jan 12,Apricot,3302,395,17.23762397435494,2.70971604018705
159,Atlanta,Jan 12,Grapes,4272,337,8.011329456465319,2.4657949223299513
160,Atlanta,Jan 12,Banana,4011,407,8.70277260974981,0.8603795562055894
161,Atlanta,Jan 12,Strawberries,4323,319,5.277387362858281,0.6297216862556525
162,Atlanta,Jan 12,Tomato,4796,353,4.163318400178105,1.437893500213977
163,Atlanta,Jan 12,Avocado,4225,247,7.204056103480981,3.2253244356950748
164,Atlanta,Jan 12,Eggplant,4081,188,20.176538667036223,1.7631597937550396
165,Atlanta,Jan 12,Kiwi,4030,438,5.797210632544012,2.729606754682027
166,Atlanta,Jan 12,Apple (Gala),4134,283,8.548307392373681,2.387031262693927
167,Atlanta,Jan 12,Eggplant,4081,355,20.421191049460322,2.6779152820934544
168,Atlanta,Jan 12,Peach,4404,291,17.421140102017674,2.5420539371669295
169,Atlanta,Jan 12,Corn,4078,235,14.320298250438647,1.335460079961922
170,Atlanta,Jan 12,Corn,4078,427,15.764306884817781,1.3003389363409952
171,Atlanta,Jan 12,Banana,4011,159,5.917875254573301,1.395544757321477
172,Atlanta,Jan 12,Corn,4078,294,5.642469384009019,2.085391668090597
173,Atlanta,Jan 12,Avocado,4225,300,3.2354234046302737,1.755464544298593
174,Atlanta,Jan 12,Mushroom,4650,497,9.009548179572448,2.5687419606954793
175,Atlanta,Jan 12,Onion,4159,492,5.136691972473637,1.3550776940071956
176,Atlanta,Jan 12,Onion,4159,488,13.226029106602073,1.3792538298410364
177,Atlanta,Jan 12,Apricot,3302,462,15.199703382095324,0.8261301692225971
178,Atlanta,Jan 12,Apricot,3302,102,8.826176678296179,1.0524657144094818
179,Atlanta,Jan 12,Eggplant,4081,280,4.645015905611217,2.0758453126298266
180,Atlanta,Jan 12,Apricot,3302,236,9.448271009046586,1.1302274200832472
181,Atlanta,Jan 12,Strawberries,4323,191,8.219251037901268,2.910762034892105
182,Atlanta,Jan 12,Banana,4011,371,13.888290166109801,3.1083014097064736
183,Atlanta,Jan 12,Eggplant,4081,355,3.385571516072378,1.3148993073380553
184,Atlanta,Jan 12,Strawberries,4323,397,21.20555766564794,1.8947483463096433
185,Atlanta,Jan 12,Avocado,4225,312,9.807602397957817,0.8344628370366991
186,Atlanta,Jan 12,Apple (Gala),4134,309,18.764938914822416,2.161649150727317
0,Atlanta,Jan 13,Apple (Gala),4134,243,5.711327775940299,1.2907836668426171
1,Atlanta,Jan 13,Lemon,4958,498,6.89715251266025,0.731995383114554
2,Atlanta,Jan 13,Corn,4078,451,8.253086881665514,3.0150025787414054
3,Atlanta,Jan 13,Pear,4412,154,15.145857390714811,3.1008968646754513
4,Atlanta,Jan 13,Apple (Fuji),4131,284,7.680016696173698,1.2302600656519644
5,Atlanta,Jan 13,Blueberries,4240,467,4.4062064255122095,1.861814082087949
6,Atlanta,Jan 13,Blueberries,4240,391,15.474388448800893,2.5730730343027974
7,Atlanta,Jan 13,Orange,4012,231,5.994750619214028,3.0620979320490735
8,Atlanta,Jan 13,Strawberries,4323,224,4.2487578394357115,1.5596223184955307
9,Atlanta,Jan 13,Kiwi,4030,461,11.722040546266363,3.0652291084523315
10,Atlanta,Jan 13,Grapes,4272,499,7.825642333319411,2.2321675688843245
11,Atlanta,Jan 13,Lemon,4958,159,16.26356368949637,0.6922415311681107
12,Atlanta,Jan 13,Apricot,3302,312,13.946129393810407,1.947684902243782
13,Atlanta,Jan 13,Apricot,3302,189,2.800226278975606,1.5931223481427879
14,Atlanta,Jan 13,Strawberries,4323,219,8.20961093227379,2.2010792576591487
15,Atlanta,Jan 13,Pear,4412,458,15.40158415650949,1.7854107241262682
16,Atlanta,Jan 13,Tomato,4796,352,7.9481130794622015,1.882718323043082
17,Atlanta,Jan 13,Peach,4404,305,9.856885604793206,0.5610046150512062
18,Atlanta,Jan 13,Lychee,4309,294,6.097894173115493,3.121057478198782
19,Atlanta,Jan 13,Onion,4159,372,17.616731380438434,0.7766117715043948
20,Atlanta,Jan 13,Avocado,4225,171,15.077261978900061,2.380732740228996
21,Atlanta,Jan 13,Lemon,4958,410,11.810281561641023,2.693201235390734
22,Atlanta,Jan 13,Lychee,4309,421,17.714273045258597,0.8887416304904037
23,Atlanta,Jan 13,Cucumber,4062,396,5.002595094125718,3.0118967057322155
24,Atlanta,Jan 13,Grapes,4272,123,10.594214590964839,2.2368164219777102
25,Atlanta,Jan 13,Eggplant,4081,402,10.969544612336904,2.6330874065286483
26,Atlanta,Jan 13,Apricot,3302,201,7.380173525633291,2.9475658750277947
27,Atlanta,Jan 13,Strawberries,4323,472,19.104288655426355,1.1847054725629278
28,Atlanta,Jan 13,Orange,4012,396,4.920834887074307,2.747227532102261
29,Atlanta,Jan 13,Avocado,4225,299,5.123986536124722,2.0943716197623874
30,Atlanta,Jan 13,Banana,4011,268,8.94453734648414,1.068624599906616
31,Atlanta,Jan 13,Apple (Fuji),4131,214,14.516606723051519,0.7293391996761784
32,Atlanta,Jan 13,Blueberries,4240,264,10.386604367475957,2.8692827256862077
33,Atlanta,Jan 13,Onion,4159,317,18.96044206758961,1.584935729810968
34,Atlanta,Jan 13,Apple (Gala),4134,279,19.73860619319603,2.635644560400397
35,Atlanta,Jan 13,Corn,4078,310,2.6720964376814664,1.7127547944081016
36,Atlanta,Jan 13,Apple (Gala),4134,221,8.590687275491655,1.9763651465880687
37,Atlanta,Jan 13,Peach,4404,335,15.630945106083528,2.464689477940556
38,Atlanta,Jan 13,Apricot,3302,401,3.3203188998624684,2.0583940190961587
39,Atlanta,Jan 13,Corn,4078,107,6.538776311604306,1.7033135665813461
40,Atlanta,Jan 13,Eggplant,4081,272,17.162503728270533,3.2887265974539335
41,Atlanta,Jan 13,Apple (Fuji),4131,436,20.531070038396866,3.199618532683235
42,Atlanta,Jan 13,Grapes,4272,404,15.171377102006227,3.019702952948865
43,Atlanta,Jan 13,Cucumber,4062,143,16.82418779525906,0.8925738944788464
44,Atlanta,Jan 13,Blueberries,4240,251,9.992379193613306,2.9149744388530965
45,Atlanta,Jan 13,Blueberries,4240,374,14.555244068801404,2.3868084725807424
46,Atlanta,Jan 13,Mushroom,4650,439,3.092908322764561,1.7320280847023242
47,Atlanta,Jan 13,Avocado,4225,105,18.565368211781607,3.0090984079986813
48,Atlanta,Jan 13,Avocado,4225,371,9.789190009562299,1.5484630030812696
49,Atlanta,Jan 13,Avocado,4225,378,21.71984149394557,1.017493765987456
50,Atlanta,Jan 13,Banana,4011,229,18.104170417878777,0.8415926213609055
51,Atlanta,Jan 13,Lemon,4958,398,17.529368081083522,1.899768472078722
52,Atlanta,Jan 13,Apricot,3302,346,10.02916895709932,0.8009911508532241
53,Atlanta,Jan 13,Avocado,4225,244,2.5629185216035695,2.410905696579721
54,Atlanta,Jan 13,Peach,4404,408,21.974440144421536,2.588990593457129
55,Atlanta,Jan 13,Peach,4404,318,16.717203722056002,0.6856239268789068
56,Atlanta,Jan 13,Lychee,4309,281,2.499452524399385,1.3280591640621424
57,Atlanta,Jan 13,Avocado,4225,265,6.586319972621277,1.5561462632147596
58,Atlanta,Jan 13,Apple (Fuji),4131,331,11.908520975476131,2.5705077276914383
59,Atlanta,Jan 13,Pear,4412,227,7.208762449491769,2.0990400604321624
60,Atlanta,Jan 13,Avocado,4225,283,5.431292270543054,2.1271124425809833
61,Atlanta,Jan 13,Pear,4412,457,19.490471602743494,2.711177619651426
62,Atlanta,Jan 13,Blueberries,4240,377,17.180482684681195,2.231499206228182
63,Atlanta,Jan 13,Kiwi,4030,326,2.527480142610148,2.9398813074338253
64,Atlanta,Jan 13,Corn,4078,159,9.624753652932123,1.0504680575802923
65,Atlanta,Jan 13,Peach,4404,224,13.145761784818024,1.0298609789577313
66,Atlanta,Jan 13,Peach,4404,477,6.676620512548834,0.6081056496012025
67,Atlanta,Jan 13,Tomato,4796,181,18.75081026023254,2.1750093677663247
68,Atlanta,Jan 13,Banana,4011,163,3.658715646993369,0.8307604489498772
69,Atlanta,Jan 13,Tomato,4796,189,15.944970518397168,0.9990794631419704
70,Atlanta,Jan 13,Tomato,4796,253,20.31377947740257,1.7388018466415815
71,Atlanta,Jan 13,Blueberries,4240,192,16.557228775043043,2.741951169050299
72,Atlanta,Jan 13,Strawberries,4323,491,4.082240885728971,3.0940105049056004
73,Atlanta,Jan 13,Corn,4078,342,11.909576851362363,2.1891888362122702
74,Atlanta,Jan 13,Corn,4078,463,16.387102541979402,1.091975787084084
75,Atlanta,Jan 13,Eggplant,4081,396,3.346979966526851,2.900670590705704
76,Atlanta,Jan 13,Banana,4011,368,14.746910722227769,2.1104855419369417
77,Atlanta,Jan 13,Tomato,4796,293,5.356625371845439,0.6167041864944622
78,Atlanta,Jan 13,Cucumber,4062,166,19.415360502991827,2.5038673596107404
79,Atlanta,Jan 13,Banana,4011,257,19.729030402330682,1.3489417205099017
80,Atlanta,Jan 13,Banana,4011,480,21.72122469698079,3.220196732564364
81,Atlanta,Jan 13,Onion,4159,139,11.608660332858564,2.972385058598593
82,Atlanta,Jan 13,Apricot,3302,107,12.12876487071626,2.4904089287272657
83,Atlanta,Jan 13,Mushroom,4650,451,7.780228343326599,2.563601038255729
84,Atlanta,Jan 13,Apple (Fuji),4131,442,5.015549491439015,1.826257679623086
85,Atlanta,Jan 13,Apple (Fuji),4131,282,5.004253830434755,3.187434022908565
86,Atlanta,Jan 13,Mushroom,4650,416,2.9010729139670732,2.610082653479185
87,Atlanta,Jan 13,Mushroom,4650,412,2.993805437954143,2.1060703593073415
88,Atlanta,Jan 13,Mushroom,4650,187,18.803571420023218,0.6223684446420521
89,Atlanta,Jan 13,Cucumber,4062,231,12.71794692524709,2.273006025888026
90,Atlanta,Jan 13,Apricot,3302,283,16.266472172597425,0.6496238490333781
91,Atlanta,Jan 13,Apple (Fuji),4131,153,2.49082500631921,1.2243989271344617
92,Atlanta,Jan 13,Mushroom,4650,331,3.056827593687922,1.1219653948326596
93,Atlanta,Jan 13,Orange,4012,330,17.333570125047117,2.472860180085991
94,Atlanta,Jan 13,Avocado,4225,492,14.835206827661024,1.3886450495454483
95,Atlanta,Jan 13,Corn,4078,468,14.732346413610504,1.2072021734900773
96,Atlanta,Jan 13,Banana,4011,497,12.826819126075135,1.4875695109483786
97,Atlanta,Jan 13,Peach,4404,500,4.135374827729539,1.8487203123047948
98,Atlanta,Jan 13,Peach,4404,177,9.291520586889238,1.7196084926370532
99,Atlanta,Jan 13,Corn,4078,240,7.928544274671004,2.679520716145635
100,Atlanta,Jan 13,Grapes,4272,211,18.802690638322385,3.011488636559807
101,Atlanta,Jan 13,Lychee,4309,381,5.274483167100698,2.2384658947819847
102,Atlanta,Jan 13,Corn,4078,295,3.6759341439232234,2.565903083025478
103,Atlanta,Jan 13,Apple (Gala),4134,164,19.61179654481821,1.1700673505663872
104,Atlanta,Jan 13,Mushroom,4650,455,10.403270885068924,1.7031720336643048
105,Atlanta,Jan 13,Lychee,4309,113,3.017990250280127,3.1981847518007274
106,Atlanta,Jan 13,Grapes,4272,382,8.109408841747792,3.1902471265755596
107,Atlanta,Jan 13,Kiwi,4030,119,17.868915251549335,1.143632918666117
108,Atlanta,Jan 13,Onion,4159,417,16.81188861927949,2.4509641323937106
109,Atlanta,Jan 13,Peach,4404,292,9.507215453963727,1.7984563298057765
110,Atlanta,Jan 13,Orange,4012,178,7.878668612288312,1.1089523693779484
111,Atlanta,Jan 13,Peach,4404,464,12.392432395927608,2.387548007955775
112,Atlanta,Jan 13,Pear,4412,444,21.14274154212326,2.9922417804016734
113,Atlanta,Jan 13,Avocado,4225,248,4.435226015141234,1.065617874916643
114,Atlanta,Jan 13,Kiwi,4030,141,20.32686187727377,1.5781867154990323
115,Atlanta,Jan 13,Apple (Gala),4134,422,10.45896994927898,2.9559138475568036
116,Atlanta,Jan 13,Banana,4011,269,17.1725294274278,1.1225409073056654
117,Atlanta,Jan 13,Kiwi,4030,341,19.79908247366548,2.1073559752083386
118,Atlanta,Jan 13,Avocado,4225,266,14.640988610172645,1.8173924476839602
119,Atlanta,Jan 13,Kiwi,4030,332,10.659882171312347,1.7490266761276871
120,Atlanta,Jan 13,Kiwi,4030,318,17.169561885017902,2.128199389157817
121,Atlanta,Jan 13,Grapes,4272,390,6.96367771383375,2.1167815339984375
122,Atlanta,Jan 13,Cucumber,4062,230,7.568721339525656,2.3881283923517915
123,Atlanta,Jan 13,Eggplant,4081,271,15.741484760819004,1.001646646426525
124,Atlanta,Jan 13,Kiwi,4030,291,17.373322553513574,2.061426826065872
125,Atlanta,Jan 13,Onion,4159,242,2.7788738655392082,2.7421994443982842
126,Atlanta,Jan 13,Blueberries,4240,405,21.40570769943297,0.6164790587034077
127,Atlanta,Jan 13,Lychee,4309,426,12.288135472871364,2.023217406368349
128,Atlanta,Jan 13,Peach,4404,145,6.757193369790913,2.291450804343913
129,Atlanta,Jan 13,Tomato,4796,224,2.8632661234587435,2.744684447196778
130,Atlanta,Jan 13,Lychee,4309,177,21.89853363642469,0.6447022463660688
131,Atlanta,Jan 13,Banana,4011,305,7.950849391147495,2.5611428755335512
132,Atlanta,Jan 13,Corn,4078,383,12.87316824560985,2.7190152619266885
133,Atlanta,Jan 13,Lychee,4309,225,10.41182786943391,2.1498588370857763
134,Atlanta,Jan 13,Kiwi,4030,187,17.89999277526513,1.1977274799253792
135,Atlanta,Jan 13,Corn,4078,273,12.504069997835906,1.9194907565950416
136,Atlanta,Jan 13,Pear,4412,474,6.890680984361098,1.2714684757054784
137,Atlanta,Jan 13,Onion,4159,442,10.410349759366364,1.1057156715658494
138,Atlanta,Jan 13,Lemon,4958,399,18.073473015567288,2.989900283236057
139,Atlanta,Jan 13,Corn,4078,403,17.26557132243179,2.825476617680397
140,Atlanta,Jan 13,Strawberries,4323,105,12.125365680409596,1.93436287175864
141,Atlanta,Jan 13,Apple (Fuji),4131,118,21.91175316674635,3.2173346734023656
142,Atlanta,Jan 13,Onion,4159,337,17.434929858241233,0.9567732818657533
143,Atlanta,Jan 13,Apple (Gala),4134,299,6.295782043132932,0.7256339540006593
144,Atlanta,Jan 13,Banana,4011,174,6.745743608754129,0.7887091059354134
145,Atlanta,Jan 13,Kiwi,4030,390,9.25086823119782,0.7620751127949916
0,Atlanta,Jan 14,Pear,4412,422,18.647095742821694,2.4521487556165087
1,Atlanta,Jan 14,Strawberries,4323,131,4.322472952492536,1.8196657673805021
2,Atlanta,Jan 14,Lemon,4958,153,20.647994736954573,2.2539608989725823
3,Atlanta,Jan 14,Lemon,4958,214,2.8018600426614286,0.6377643283456564
4,Atlanta,Jan 14,Avocado,4225,114,13.240702138561756,3.2326563936192545
5,Atlanta,Jan 14,Cucumber,4062,159,18.53404311933555,3.0350097775924954
6,Atlanta,Jan 14,Orange,4012,167,19.361358922533693,1.5046829207101837
7,Atlanta,Jan 14,Lychee,4309,284,14.581889945361764,3.271821697545238
8,Atlanta,Jan 14,Pear,4412,315,13.504399108141662,2.925930154754315
9,Atlanta,Jan 14,Strawberries,4323,341,14.756565211201087,2.835415927122813
10,Atlanta,Jan 14,Banana,4011,356,13.255495170038195,3.1919303301954645
11,Atlanta,Jan 14,Corn,4078,163,5.425712205423043,0.984261683782097
12,Atlanta,Jan 14,Lemon,4958,209,2.7482492835260928,1.89622157382546
13,Atlanta,Jan 14,Eggplant,4081,477,13.070859888987616,0.8436514163739048
14,Atlanta,Jan 14,Strawberries,4323,248,16.797358807642013,1.7385559665970505
15,Atlanta,Jan 14,Eggplant,4081,347,14.982670370582492,2.8452284199418503
16,Atlanta,Jan 14,Peach,4404,110,13.458824204467238,2.0069187231245453
17,Atlanta,Jan 14,Lychee,4309,288,7.929098282428459,3.067429301282391
18,Atlanta,Jan 14,Eggplant,4081,240,21.732724997960034,2.3357174976379613
19,Atlanta,Jan 14,Mushroom,4650,487,14.483770521823319,3.037395961477887
20,Atlanta,Jan 14,Eggplant,4081,273,5.169141547521576,0.8122709274291993
21,Atlanta,Jan 14,Blueberries,4240,382,5.270742141827942,2.9599763923441063
22,Atlanta,Jan 14,Grapes,4272,445,2.663708273228258,1.2666959888418206
23,Atlanta,Jan 14,Banana,4011,330,20.31982022910379,2.2218342822859998
24,Atlanta,Jan 14,Mushroom,4650,478,15.816748038213701,2.948781672411133
25,Atlanta,Jan 14,Orange,4012,365,3.353107078233734,2.8278070411295633
26,Atlanta,Jan 14,Avocado,4225,333,11.326435069087895,1.8540539961657487
27,Atlanta,Jan 14,Pear,4412,322,6.833013296499849,1.671072517009452
28,Atlanta,Jan 14,Kiwi,4030,306,21.1801813590806,2.1533715435187335
29,Atlanta,Jan 14,Kiwi,4030,190,3.5033665084745738,2.921224131318741
30,Atlanta,Jan 14,Lemon,4958,282,17.840667296154425,3.0256477971095594
31,Atlanta,Jan 14,Apricot,3302,481,5.898586620762945,1.653992517280858
32,Atlanta,Jan 14,Mushroom,4650,277,16.81975060682744,1.755591385893058
33,Atlanta,Jan 14,Tomato,4796,345,12.989613969530911,2.3597039927961307
34,Atlanta,Jan 14,Tomato,4796,111,21.21567020425573,2.7922328778193335
35,Atlanta,Jan 14,Cucumber,4062,285,19.830129405111077,1.474346499145031
36,Atlanta,Jan 14,Avocado,4225,244,3.0099788972176613,2.956866243516561
37,Atlanta,Jan 14,Tomato,4796,150,17.807776392111556,2.288142087357119
38,Atlanta,Jan 14,Lychee,4309,262,20.374436573125422,1.293559562950395
39,Atlanta,Jan 14,Peach,4404,455,20.165213368041442,0.7490410239086487
40,Atlanta,Jan 14,Tomato,4796,351,2.7871926257386805,2.3408474424039016
41,Atlanta,Jan 14,Orange,4012,107,10.394230707874522,1.759035987209063
42,Atlanta,Jan 14,Kiwi,4030,442,5.600499569159002,1.4823206922854297
43,Atlanta,Jan 14,Corn,4078,101,21.55761015955359,2.828854489210062
44,Atlanta,Jan 14,Onion,4159,121,14.841466902336107,3.161099124478642
45,Atlanta,Jan 14,Banana,4011,215,8.311816553724931,3.0444896235247145
46,Atlanta,Jan 14,Lemon,4958,407,16.166098357830197,2.4179419520194645
47,Atlanta,Jan 14,Apple (Gala),4134,182,16.67348897224292,0.6544094578828663
48,Atlanta,Jan 14,Mushroom,4650,446,13.740010031778366,1.457932081958279
49,Atlanta,Jan 14,Orange,4012,164,20.192949188733476,1.3666962456307374
50,Atlanta,Jan 14,Tomato,4796,236,16.38463324881159,3.152508851734456
51,Atlanta,Jan 14,Pear,4412,241,12.977270421851427,1.5753118877881207
52,Atlanta,Jan 14,Apricot,3302,449,17.939934464590625,2.2680122074787508
53,Atlanta,Jan 14,Mushroom,4650,136,17.950058081140742,1.1092936729080975
54,Atlanta,Jan 14,Onion,4159,459,3.863535667350516,1.5700863876380027
55,Atlanta,Jan 14,Peach,4404,288,13.861004341300578,0.637015416007489
56,Atlanta,Jan 14,Lychee,4309,187,2.730593998497352,2.941980547923595
57,Atlanta,Jan 14,Onion,4159,177,17.618736644741148,1.8499288014834747
58,Atlanta,Jan 14,Pear,4412,210,17.1144571849145,3.222387589409482
59,Atlanta,Jan 14,Pear,4412,310,9.784378886409105,1.5275770928245038
60,Atlanta,Jan 14,Onion,4159,257,16.91365926899016,1.44358957024524
61,Atlanta,Jan 14,Orange,4012,391,12.818671324849129,1.7028625087230467
62,Atlanta,Jan 14,Cucumber,4062,111,7.141111101489515,2.2489798728027384
63,Atlanta,Jan 14,Onion,4159,275,17.8931475980673,2.18230203272542
64,Atlanta,Jan 14,Lychee,4309,208,21.3750275479164,2.480705434060656
65,Atlanta,Jan 14,Apple (Gala),4134,346,13.339841428911315,2.138491437607445
66,Atlanta,Jan 14,Apple (Fuji),4131,483,3.481420920323581,2.210424613161013
67,Atlanta,Jan 14,Tomato,4796,459,12.008855369733647,1.7313747943378985
68,Atlanta,Jan 14,Lychee,4309,313,2.4680172333959494,1.3834364855545573
69,Atlanta,Jan 14,Kiwi,4030,388,17.205504529364408,2.2469681450864303
70,Atlanta,Jan 14,Peach,4404,274,9.366195285785944,1.7066604861291126
71,Atlanta,Jan 14,Corn,4078,354,9.961947449855508,2.0798408222151923
72,Atlanta,Jan 14,Onion,4159,476,3.8634011876769367,1.7136644718819298
73,Atlanta,Jan 14,Onion,4159,372,6.205835033860058,0.6323208306101151
74,Atlanta,Jan 14,Cucumber,4062,294,11.119136037584395,2.4000095117487947
75,Atlanta,Jan 14,Tomato,4796,388,9.804329596692696,1.427646258857567
76,Atlanta,Jan 14,Lychee,4309,244,9.48083419869654,3.101434372435324
77,Atlanta,Jan 14,Lychee,4309,220,5.064946017833427,2.915345117344987
78,Atlanta,Jan 14,Onion,4159,409,11.11601414619945,3.0272600937285463
79,Atlanta,Jan 14,Eggplant,4081,402,20.849925544206055,1.3421082520624623
80,Atlanta,Jan 14,Apple (Fuji),4131,140,3.879427236085758,2.490507138730027
81,Atlanta,Jan 14,Banana,4011,368,10.903811186691748,0.5742713217739948
82,Atlanta,Jan 14,Kiwi,4030,212,21.607353356853128,1.8768864743295126
83,Atlanta,Jan 14,Apple (Fuji),4131,479,3.7188013735227288,2.224660636635963
84,Atlanta,Jan 14,Strawberries,4323,430,4.844387399312109,2.593670531071257
85,Atlanta,Jan 14,Apple (Fuji),4131,138,17.021814630599692,0.9408348993863911
86,Atlanta,Jan 14,Lemon,4958,398,3.692045349115506,2.4234480765997435
87,Atlanta,Jan 14,Orange,4012,295,12.206073529040442,3.2192839183378967
88,Atlanta,Jan 14,Lemon,4958,329,13.50342591344379,2.1693177899695004
89,Atlanta,Jan 14,Apricot,3302,226,15.765108027961107,0.8624847417348065
90,Atlanta,Jan 14,Strawberries,4323,372,11.623728962149473,1.6515036017051898
91,Atlanta,Jan 14,Apple (Gala),4134,375,8.853422280447559,2.062934760190547
92,Atlanta,Jan 14,Peach,4404,285,6.211650824500248,2.666545838187449
93,Atlanta,Jan 14,Tomato,4796,211,9.747729867650197,0.5878953807521612
94,Atlanta,Jan 14,Avocado,4225,485,14.839488482335584,2.9630146449315364
95,Atlanta,Jan 14,Pear,4412,324,4.753697056882084,0.8875464067212306
96,Atlanta,Jan 14,Apple (Gala),4134,204,2.235096142953262,2.2640722982585433
97,Atlanta,Jan 14,Grapes,4272,266,2.929755541449413,2.238916205428541
98,Atlanta,Jan 14,Kiwi,4030,339,20.98385746125132,3.0029602978727783
99,Atlanta,Jan 14,Grapes,4272,158,3.6747985372785483,1.8752755895373412
100,Atlanta,Jan 14,Orange,4012,481,16.84374641184695,1.2705662825144828
101,Atlanta,Jan 14,Tomato,4796,141,21.620217978116127,1.6641879724455066
102,Atlanta,Jan 14,Apple (Fuji),4131,317,13.164108226494864,1.270092305680737
103,Atlanta,Jan 14,Grapes,4272,101,12.49913337538019,2.100995613448322
104,Atlanta,Jan 14,Blueberries,4240,307,2.475383516447619,2.6218979683006185
105,Atlanta,Jan 14,Banana,4011,401,2.2622204271145168,2.1116225901176224
106,Atlanta,Jan 14,Apple (Fuji),4131,448,13.640847903257237,2.8658237813622693
107,Atlanta,Jan 14,Apple (Fuji),4131,373,19.178457954898477,2.1066813973127867
108,Atlanta,Jan 14,Lychee,4309,330,14.475847677048296,1.7242165404139087
109,Atlanta,Jan 14,Orange,4012,120,15.153429599944504,3.267264157312457
110,Atlanta,Jan 14,Banana,4011,136,16.54022396299988,0.7422490381984972
111,Atlanta,Jan 14,Kiwi,4030,376,10.840734558645636,2.3485338911530564
112,Atlanta,Jan 14,Banana,4011,483,9.529879748402164,0.7150504712015391
113,Atlanta,Jan 14,Blueberries,4240,215,7.034120136266575,3.231071529979818
114,Atlanta,Jan 14,Orange,4012,240,11.807917432859542,0.7909614313510247
115,Atlanta,Jan 14,Apple (Gala),4134,142,4.584360879799352,1.735258650511969
116,Atlanta,Jan 14,Grapes,4272,420,11.98694888399914,1.6567368902731687
117,Atlanta,Jan 14,Corn,4078,130,16.815997701464223,0.676006874430459
118,Atlanta,Jan 14,Blueberries,4240,460,8.595624889107421,1.058363948436454
119,Atlanta,Jan 14,Cucumber,4062,177,13.076688652299346,1.3349556652945467
120,Atlanta,Jan 14,Corn,4078,125,2.306570072565228,0.8240765297785402
121,Atlanta,Jan 14,Orange,4012,217,3.885463368520141,2.6971294760704043
122,Atlanta,Jan 14,Apricot,3302,131,4.697933834651486,1.1497707342612558
123,Atlanta,Jan 14,Orange,4012,158,5.947135004587472,2.6469238753314133
124,Atlanta,Jan 14,Apricot,3302,412,7.015407601557673,2.577777987183072
125,Atlanta,Jan 14,Lychee,4309,134,9.467575072683395,0.5767444805940614
126,Atlanta,Jan 14,Grapes,4272,170,7.27009110916406,0.7511222000583075
127,Atlanta,Jan 14,Orange,4012,433,20.40000369413756,2.066461664286908
128,Atlanta,Jan 14,Blueberries,4240,179,10.234307854389773,3.1031272373045797
129,Atlanta,Jan 14,Pear,4412,190,8.399949546484278,1.823871445155237
130,Atlanta,Jan 14,Peach,4404,404,10.547789977304639,2.4592099379631693
131,Atlanta,Jan 14,Apple (Gala),4134,351,13.548091351706535,0.9140527591924184
132,Atlanta,Jan 14,Apple (Gala),4134,293,17.986307865241542,1.669106243713759
133,Atlanta,Jan 14,Blueberries,4240,462,18.302599378302695,2.5995331608108248
134,Atlanta,Jan 14,Tomato,4796,361,7.521286761434749,1.5964686651830562
135,Atlanta,Jan 14,Blueberries,4240,423,8.233863516896964,2.7314357452676634
136,Atlanta,Jan 14,Pear,4412,192,2.7948292096611116,1.0744769684504718
137,Atlanta,Jan 14,Peach,4404,182,20.965567478816958,1.3737442342797295
138,Atlanta,Jan 14,Onion,4159,185,8.448252048855649,3.0898705817642624
139,Atlanta,Jan 14,Apple (Gala),4134,237,6.007273170398549,1.4847094539552927
140,Atlanta,Jan 14,Blueberries,4240,140,11.860800588317217,2.5913474542438055
141,Atlanta,Jan 14,Peach,4404,318,11.034020486380905,1.3918534922529944
142,Atlanta,Jan 14,Peach,4404,223,3.3003008875064554,2.4611748314462605
143,Atlanta,Jan 14,Grapes,4272,176,16.373322665086018,1.967653517564759
144,Atlanta,Jan 14,Eggplant,4081,319,9.90560990339145,2.3332372540724466
145,Atlanta,Jan 14,Lychee,4309,383,9.711500063491986,0.7214109161985107
146,Atlanta,Jan 14,Pear,4412,299,2.7657600942999125,3.2524032849003564
147,Atlanta,Jan 14,Eggplant,4081,333,19.39746820162982,0.7226798622985371
148,Atlanta,Jan 14,Corn,4078,257,13.17672374388203,1.486065676563885
149,Atlanta,Jan 14,Eggplant,4081,218,18.166277875797824,0.9814787003677339
150,Atlanta,Jan 14,Orange,4012,444,21.76987812994048,1.167525334295351
151,Atlanta,Jan 14,Blueberries,4240,322,3.2163350819610064,1.4204933410626837
152,Atlanta,Jan 14,Mushroom,4650,285,3.2629627774003898,2.765817096119281
153,Atlanta,Jan 14,Eggplant,4081,116,2.833639814797789,1.3498585512395949
154,Atlanta,Jan 14,Grapes,4272,419,5.7726040332112465,2.8777355390018786
